X_coord	Y_coord	Confidence	Pattern
0.5051562309265136	0.5781944274902344	1.0	F
0.5050000190734864	0.57875001695421	1.0	F
0.5050000190734864	0.5783333248562283	1.0	F
0.505078125	0.5781944274902344	1.0	F
0.5050000190734864	0.5780555725097656	1.0	F
0.5050000190734864	0.5786111195882161	1.0	F
0.5050000190734864	0.57875001695421	1.0	F
0.505078125	0.5788888719346789	1.0	F
0.505078125	0.5788888719346789	1.0	F
0.5053124904632569	0.5788888719346789	1.0	F
0.5053124904632569	0.5786111195882161	1.0	F
0.5052343845367432	0.5784722222222223	1.0	F
0.505078125	0.5781944274902344	1.0	F
0.5050000190734864	0.5772222306993272	1.0	F
0.504296875	0.5768055386013455	1.0	F
0.504296875	0.5769444359673395	1.0	F
0.504296875	0.5769444359673395	1.0	F
0.5043749809265137	0.5769444359673395	1.0	F
0.5048437595367432	0.5766666836208767	1.0	F
0.5047656059265136	0.5758333418104383	1.0	F
0.5047656059265136	0.575	1.0	F
0.5047656059265136	0.5747222052680121	1.0	F
0.5049218654632568	0.5747222052680121	1.0	F
0.5050000190734864	0.5743055555555555	1.0	F
0.505078125	0.5741666581895616	1.0	F
0.505078125	0.5741666581895616	1.0	F
0.5045312404632568	0.5738889058430989	1.0	F
0.50390625	0.5736111111111111	1.0	F
0.5034375190734863	0.5734722137451171	1.0	F
0.5028906345367432	0.5734722137451171	1.0	F
0.5028906345367432	0.5736111111111111	1.0	F
0.5028906345367432	0.5762499915228949	1.0	F
0.5030468940734864	0.5765277862548828	1.0	F
0.5030468940734864	0.5766666836208767	1.0	F
0.5030468940734864	0.5781944274902344	1.0	F
0.503515625	0.5783333248562283	1.0	F
0.5039843559265137	0.5780555725097656	1.0	F
0.5044531345367431	0.5780555725097656	1.0	F
0.5048437595367432	0.5780555725097656	1.0	F
0.5049218654632568	0.5780555725097656	1.0	F
0.5053906440734863	0.5781944274902344	1.0	F
0.5056250095367432	0.5773611280653211	1.0	F
0.5055468559265137	0.5776388804117839	1.0	F
0.5056250095367432	0.5777777777777777	1.0	F
0.5056250095367432	0.5783333248562283	1.0	F
0.5056250095367432	0.5783333248562283	1.0	F
0.5055468559265137	0.5784722222222223	1.0	F
0.50546875	0.5786111195882161	1.0	F
0.5053906440734863	0.57875001695421	1.0	F
0.5050000190734864	0.57875001695421	1.0	F
0.5049218654632568	0.57875001695421	1.0	F
0.5048437595367432	0.5791666666666667	1.0	F
0.5045312404632568	0.5795833163791233	1.0	F
0.5044531345367431	0.5805555555555556	1.0	F
0.5046875	0.5808333502875433	1.0	F
0.5048437595367432	0.5808333502875433	1.0	F
0.5049218654632568	0.5808333502875433	1.0	F
0.5049218654632568	0.5822222391764323	1.0	F
0.5049218654632568	0.5815277947319879	1.0	F
0.5048437595367432	0.581388897365994	1.0	F
0.5046875	0.5816666497124566	1.0	F
0.5047656059265136	0.581388897365994	1.0	F
0.5046875	0.5811111026340061	1.0	F
0.505859375	0.5802777608235677	1.0	F
0.5071093559265136	0.5791666666666667	1.0	F
0.5099218845367431	0.5665277693006727	1.0	S
0.5174218654632569	0.5497222052680122	1.0	S
0.5196875095367431	0.5279166751437717	1.0	S
0.5208593845367432	0.5106944613986545	1.0	S
0.521875	0.4976388719346788	1.0	S
0.5221875190734864	0.49638888041178386	1.0	S
0.5224218845367432	0.4961111280653212	1.0	F
0.52265625	0.49583333333333335	1.0	F
0.5237500190734863	0.49583333333333335	1.0	F
0.5236718654632568	0.4956944359673394	1.0	F
0.5236718654632568	0.49347220526801217	1.0	F
0.5235156059265137	0.4936111026340061	1.0	F
0.5234375	0.4936111026340061	1.0	F
0.523046875	0.4936111026340061	1.0	F
0.52265625	0.49347220526801217	1.0	F
0.5224999904632568	0.4933333502875434	1.0	F
0.5224218845367432	0.4930555555555556	1.0	F
0.5224218845367432	0.49263890584309894	1.0	F
0.521484375	0.49138887193467884	1.0	F
0.52109375	0.49166666666666664	1.0	F
0.5206250190734864	0.49138887193467884	1.0	F
0.5204687595367432	0.49125001695421006	1.0	F
