Index	Time	X_coord	Y_coord	Confidence
1	2000	468.2	234.0	1
2	6000	468.1	233.9	1
3	10000	468.2	234.3	1
4	14000	468.3	234.8	1
5	18000	468.6	235.1	1
6	22000	469.0	235.2	1
7	26000	469.1	235.1	1
8	30000	469.1	235.0	1
9	34000	473.6	235.0	1
10	38000	495.9	229.3	1
11	39000	520.6	217.0	1
12	40000	542.2	211.3	1
13	42000	555.5	210.1	1
14	46000	563.5	209.9	1
15	50000	562.8	213.0	1
16	54000	562.0	216.1	1
17	69000	557.8	219.2	1
18	73000	554.3	220.5	1
19	77000	553.0	221.9	1
20	81000	553.0	221.5	1
21	85000	553.1	221.1	1
22	89000	559.6	221.7	1
23	103000	560.2	222.2	1
24	107000	560.4	223.1	1
25	111000	564.2	224.2	1
26	115000	565.6	224.9	1
27	119000	565.7	225.2	1
28	123000	565.8	225.4	1
29	127000	565.4	226.0	1
30	134000	565.0	226.2	1
31	138000	565.0	226.4	1
32	142000	565.0	226.6	1
33	146000	565.0	226.5	1
34	150000	564.9	226.7	1
35	154000	564.7	226.9	1
36	158000	564.6	227.1	1
37	168000	564.4	227.3	1
38	172000	564.3	227.6	1
39	176000	564.4	228.2	1
40	180000	564.5	228.2	1
41	184000	565.1	228.0	1
42	188000	565.2	228.5	1
43	192000	565.3	229.1	1
44	203000	565.3	229.7	1
45	207000	565.3	229.1	1
46	211000	566.0	228.9	1
47	215000	566.3	228.9	1
48	219000	566.6	228.9	1
49	223000	566.7	228.3	1
50	227000	566.9	228.3	1
51	231000	567.0	228.7	1
52	235000	567.8	228.8	1
53	239000	568.6	228.9	1
54	240000	568.5	228.1	1
55	241000	568.5	227.4	1
56	242000	569.6	227.1	1
57	246000	569.6	226.8	1
58	250000	569.6	226.8	1
59	254000	569.8	226.2	1
60	268000	569.8	225.0	1
61	272000	569.8	225.1	1
62	276000	570.3	224.9	1
63	280000	570.0	225.3	1
64	284000	569.9	225.1	1
65	288000	570.0	225.0	1
66	302000	570.0	224.7	1
67	306000	570.7	225.1	1
68	310000	571.0	225.4	1
69	314000	570.9	225.0	1
70	318000	570.9	224.8	1
71	322000	570.9	224.6	1
72	326000	571.0	223.9	1
73	334000	571.1	223.7	1
74	338000	570.9	223.5	1
75	342000	570.9	223.5	1
76	346000	570.7	224.3	1
77	350000	573.0	225.1	1
78	354000	575.4	226.7	1
79	358000	580.2	228.0	1
80	370000	607.6	229.8	1
81	374000	642.8	233.3	1
82	378000	677.1	244.9	1
83	382000	708.4	247.4	1
84	386000	717.3	247.6	1
85	390000	720.3	245.2	1
86	401000	712.5	242.8	1
87	405000	704.9	242.7	1
88	409000	704.1	241.4	1
89	413000	704.1	240.7	1
90	417000	704.3	241.3	1
91	421000	712.6	241.9	1
92	425000	719.1	245.8	1
93	429000	721.3	248.0	1
94	433000	723.7	249.3	1
95	434000	729.3	251.3	1
96	437000	729.9	253.2	1
97	441000	730.5	254.1	1
98	445000	731.3	254.0	1
99	449000	731.7	254.0	1
100	453000	732.0	253.3	1
101	469000	732.1	252.8	1
102	473000	732.2	252.3	1
103	477000	733.5	251.7	1
104	481000	734.2	251.6	1
105	485000	735.0	251.8	1
106	489000	736.2	251.9	1
107	503000	737.3	252.5	1
108	507000	737.8	252.7	1
109	511000	738.2	252.8	1
110	515000	738.6	252.9	1
111	519000	739.4	254.4	1
112	523000	740.1	255.9	1
113	527000	740.6	256.4	1
114	534000	741.1	256.5	1
115	538000	741.3	256.5	1
