Eye1_x	Eye1_x	Confidence	Pattern	Filename
0.397414096079	0.373516269685	1.000	F	eye1_00001.jpg
0.397291416423	0.373763197216	0.999	F	eye1_00002.jpg
0.397193195793	0.374288893139	0.999	F	eye1_00003.jpg
0.396936060391	0.37384751935	1.000	F	eye1_00004.jpg
0.397025918092	0.373692026028	0.998	F	eye1_00005.jpg
0.396966462489	0.374454841001	0.999	F	eye1_00006.jpg
0.396526743421	0.374406229851	0.999	F	eye1_00007.jpg
0.396780532947	0.374370197769	0.999	F	eye1_00008.jpg
0.396854896801	0.374539027869	1.000	F	eye1_00009.jpg
0.396403953232	0.374670234407	1.000	F	eye1_00010.jpg
0.396280037257	0.374763914917	1.000	F	eye1_00011.jpg
0.396327461468	0.374690629616	1.000	F	eye1_00012.jpg
0.396252719285	0.374720925857	1.000	F	eye1_00013.jpg
0.396299037868	0.375262671579	1.000	F	eye1_00014.jpg
0.396300921316	0.37544812308	1.000	F	eye1_00015.jpg
0.396339278889	0.375335987229	1.000	F	eye1_00016.jpg
0.39593099898	0.375442555858	1.000	F	eye1_00017.jpg
0.396369631916	0.375387088343	1.000	F	eye1_00018.jpg
0.395801419801	0.375945917924	0.999	F	eye1_00019.jpg
0.395577505827	0.375999939228	1.000	F	eye1_00020.jpg
0.395287914608	0.376296722126	0.999	F	eye1_00021.jpg
0.39491954868	0.376819661418	1.000	F	eye1_00022.jpg
0.394976940569	0.3768193424	1.000	F	eye1_00023.jpg
0.394697472906	0.376877330887	1.000	F	eye1_00024.jpg
0.394871100078	0.377288749687	1.000	F	eye1_00025.jpg
0.39469518763	0.377230713313	1.000	F	eye1_00026.jpg
0.394407275794	0.377335925734	1.000	F	eye1_00027.jpg
0.394516017018	0.377540737377	1.000	F	eye1_00028.jpg
0.394475814128	0.377451123674	1.000	F	eye1_00029.jpg
0.394229061131	0.377396447978	1.000	F	eye1_00030.jpg
0.394455024772	0.37754356282	1.000	F	eye1_00031.jpg
0.394236939119	0.37747558628	0.998	F	eye1_00032.jpg
0.394132698879	0.377247272325	1.000	F	eye1_00033.jpg
0.394190166759	0.3775786043	1.000	F	eye1_00034.jpg
0.394285251086	0.377589463792	0.997	F	eye1_00035.jpg
0.394041272388	0.377944083213	1.000	F	eye1_00036.jpg
0.394182309133	0.377680071926	1.000	F	eye1_00037.jpg
0.393970164767	0.378297305237	1.000	F	eye1_00038.jpg
0.391146463832	0.378131551348	0.998	F	eye1_00039.jpg
0.38474977351	0.376072366803	1.000	F	eye1_00040.jpg
0.363315746156	0.366925442635	0.995	F	eye1_00041.jpg
0.351268989712	0.361394773874	0.996	F	eye1_00042.jpg
0.338291896989	0.354798725612	0.997	F	eye1_00043.jpg
0.326863183321	0.347970806971	0.997	F	eye1_00044.jpg
0.315586229853	0.341094858725	0.997	F	eye1_00045.jpg
0.307159166711	0.336856799576	0.997	F	eye1_00046.jpg
0.300099933227	0.335582127085	0.998	F	eye1_00047.jpg
0.291559691775	0.334431368142	0.997	F	eye1_00048.jpg
0.28616296872	0.334594943024	0.997	F	eye1_00049.jpg
0.281123724699	0.335234919879	0.998	F	eye1_00050.jpg
0.276426052361	0.336646687417	0.997	F	eye1_00051.jpg
0.273020965078	0.337290890932	0.997	F	eye1_00052.jpg
0.27099406731	0.337434153644	0.996	F	eye1_00053.jpg
0.270679095358	0.338040296235	0.995	F	eye1_00054.jpg
0.270325883475	0.338313441552	0.995	F	eye1_00055.jpg
0.269864797829	0.338114433673	0.995	F	eye1_00056.jpg
0.269328958016	0.338578462011	0.996	F	eye1_00057.jpg
0.268480382616	0.339510520938	0.995	F	eye1_00058.jpg
0.268206129022	0.338869523844	0.996	F	eye1_00059.jpg
0.267969536183	0.339124982813	0.995	F	eye1_00060.jpg
0.267703372022	0.339898872309	0.996	F	eye1_00061.jpg
0.267044027524	0.339340392402	0.995	F	eye1_00062.jpg
0.266790589621	0.340332211947	0.994	F	eye1_00063.jpg
0.267115544129	0.339971795533	0.996	F	eye1_00064.jpg
0.266748029693	0.33992906244	0.995	F	eye1_00065.jpg
0.265341839222	0.34070048144	0.994	F	eye1_00066.jpg
0.265324915531	0.340279419599	0.993	F	eye1_00067.jpg
0.26479605053	0.3406717437	0.994	F	eye1_00068.jpg
0.264370000749	0.341110506668	0.994	F	eye1_00069.jpg
0.264431870726	0.340601562257	0.995	F	eye1_00070.jpg
0.26407967773	0.341189704402	0.994	F	eye1_00071.jpg
0.264056103563	0.341314351236	0.994	F	eye1_00072.jpg
0.263645154898	0.341100594952	0.993	F	eye1_00073.jpg
0.263546978615	0.341812947203	0.992	F	eye1_00074.jpg
0.26371071328	0.340870068113	0.994	F	eye1_00075.jpg
0.263324036727	0.341989229238	0.993	F	eye1_00076.jpg
0.262798389932	0.340402269543	0.993	F	eye1_00077.jpg
0.260290504911	0.337438429663	0.992	F	eye1_00078.jpg
0.258352411418	0.335141777913	0.993	F	eye1_00079.jpg
0.257287731101	0.333428156787	0.994	F	eye1_00080.jpg
0.255731396872	0.332882379682	0.994	F	eye1_00081.jpg
0.254878957445	0.33186826494	0.995	F	eye1_00082.jpg
0.254793036966	0.332836580929	0.994	F	eye1_00083.jpg
0.254234919535	0.331400907511	0.994	F	eye1_00084.jpg
0.253889176044	0.33284270863	0.992	F	eye1_00085.jpg
0.253526674138	0.332845654557	0.991	F	eye1_00086.jpg
0.253174261064	0.332216601365	0.992	F	eye1_00087.jpg
0.252934790198	0.332789793424	0.992	F	eye1_00088.jpg
0.252499611365	0.332863299755	0.991	F	eye1_00089.jpg
0.253204215709	0.332635579606	0.992	F	eye1_00090.jpg
0.253395542934	0.332973217641	0.993	F	eye1_00091.jpg
0.253103795296	0.33390441797	0.992	F	eye1_00092.jpg
0.25317252525	0.334235039906	0.992	F	eye1_00093.jpg
0.253348766361	0.333503361243	0.993	F	eye1_00094.jpg
0.252662110023	0.334800037313	0.991	F	eye1_00095.jpg
0.252900871761	0.333664398166	0.992	F	eye1_00096.jpg
0.252902301759	0.334205510445	0.992	F	eye1_00097.jpg
0.253048409925	0.334413731617	0.991	F	eye1_00098.jpg
0.252922910139	0.333946361084	0.991	F	eye1_00099.jpg
0.252637033869	0.335245304187	0.990	F	eye1_00100.jpg
0.252742062308	0.334425285249	0.991	F	eye1_00101.jpg
0.252980614927	0.334495067494	0.992	F	eye1_00102.jpg
0.253108492657	0.334298699699	0.992	F	eye1_00103.jpg
0.253066592962	0.33521336627	0.991	F	eye1_00104.jpg
0.253191551677	0.334772436781	0.992	F	eye1_00105.jpg
0.25316096396	0.334133117299	0.992	F	eye1_00106.jpg
0.253108391654	0.334804228804	0.993	F	eye1_00107.jpg
0.252612155096	0.335025120978	0.991	F	eye1_00108.jpg
0.252823766946	0.334994302278	0.991	F	eye1_00109.jpg
0.252814718817	0.335420574141	0.991	F	eye1_00110.jpg
0.253162120576	0.33624382387	0.991	F	eye1_00111.jpg
0.253103311102	0.334671126167	0.992	F	eye1_00112.jpg
0.253206461697	0.335962509148	0.992	F	eye1_00113.jpg
0.252862656672	0.335659355874	0.991	F	eye1_00114.jpg
0.252580442071	0.336242488535	0.990	F	eye1_00115.jpg
0.252072740476	0.335966523229	0.308	F	eye1_00116.jpg
0.252608473836	0.335815304251	0.990	F	eye1_00117.jpg
0.253220968767	0.336309172089	0.991	F	eye1_00118.jpg
0.252687571201	0.336860049173	0.991	F	eye1_00119.jpg
0.253169246741	0.335987901558	0.992	F	eye1_00120.jpg
0.252874427107	0.33704740747	0.990	F	eye1_00121.jpg
0.253488304202	0.336462260553	0.991	F	eye1_00122.jpg
0.252976834159	0.336082152327	0.991	F	eye1_00123.jpg
0.253248588781	0.337496686659	0.992	F	eye1_00124.jpg
0.252776099209	0.336506527407	0.991	F	eye1_00125.jpg
0.252807874039	0.336751311176	0.990	F	eye1_00126.jpg
0.25324151153	0.337608833991	0.992	F	eye1_00127.jpg
0.253465636574	0.336862858181	0.992	F	eye1_00128.jpg
0.253180040364	0.336534033141	0.991	F	eye1_00129.jpg
0.253067719463	0.337332223929	0.991	F	eye1_00130.jpg
0.253145046583	0.337409046924	0.990	F	eye1_00131.jpg
0.253364312987	0.33749241768	0.992	F	eye1_00132.jpg
0.253285727837	0.337798885898	0.991	S	eye1_00133.jpg
0.253746540468	0.337757656923	0.991	S	eye1_00134.jpg
0.252947726533	0.338903075034	0.991	S	eye1_00135.jpg
0.252686955183	0.338904198382	0.991	S	eye1_00136.jpg
0.252232258647	0.338716922038	0.315	S	eye1_00137.jpg
0.253433723238	0.338088756198	0.993	S	eye1_00138.jpg
0.253322670662	0.339071940852	0.991	S	eye1_00139.jpg
