1,0,0
2,0,4000
3,0,8000
4,0,12000
5,0,16000
6,0,20000
7,0,24000
8,0,28000
9,0,32000
10,0,36000
11,0,37000
12,0,38000
13,0,39000
14,0,43000
15,0,47000
16,0,51000
17,0,55000
18,0,67000
19,0,71000
20,0,75000
21,0,79000
22,0,83000
23,0,87000
24,0,99000
25,0,103000
26,0,107000
27,0,111000
28,0,115000
29,0,119000
30,0,123000
31,0,127000
32,0,131000
33,0,135000
34,0,139000
35,0,143000
36,0,147000
37,0,151000
38,0,155000
39,0,159000
40,0,167000
41,0,171000
42,0,175000
43,0,179000
44,0,183000
45,0,187000
46,0,191000
47,0,201000
48,0,205000
49,0,209000
50,0,213000
51,0,217000
52,0,221000
53,0,225000
54,0,229000
55,0,233000
56,1,237000
57,1,238000
58,1,239000
59,0,241000
60,0,245000
61,0,249000
62,0,253000
63,0,257000
64,0,267000
65,0,271000
66,0,275000
67,0,279000
68,0,283000
69,0,287000
70,0,298000
71,0,302000
72,0,306000
73,0,310000
74,0,314000
75,0,318000
76,0,322000
77,0,326000
78,0,330000
79,0,333000
80,0,337000
81,0,341000
82,0,345000
83,0,349000
84,0,353000
85,0,357000
86,0,365000
87,0,369000
88,0,373000
89,0,377000
90,0,381000
91,0,385000
92,0,389000
93,0,393000
94,0,400000
95,0,404000
96,0,408000
97,0,412000
98,0,416000
99,0,420000
100,0,424000
101,0,428000
102,0,432000
103,0,436000
104,0,437000
105,0,438000
106,0,440000
107,0,444000
108,0,448000
109,0,452000
110,0,466000
111,0,470000
112,0,474000
113,0,478000
114,0,482000
115,0,486000
116,0,490000
117,0,501000
118,0,505000
119,0,509000
120,0,513000
121,0,517000
122,0,521000
123,0,525000
124,1,529000
125,1,535000
126,1,539000
127,1,543000
128,1,547000
129,1,551000
130,1,555000
131,1,559000
132,1,568000
133,1,572000
134,1,576000
135,0,580000
136,0,584000
137,0,588000
138,0,592000
139,0,600000
140,0,604000
141,0,608000
142,0,612000
143,0,616000
144,0,620000
145,0,624000
146,0,628000
147,0,632000
148,0,636000
149,0,637000
150,0,638000
151,0,641000
152,0,645000
153,0,649000
154,0,653000
155,0,666000
156,0,670000
157,0,674000
158,0,678000
159,0,682000
160,0,686000
161,0,690000
162,0,701000
163,0,705000
164,0,709000
165,0,713000
166,0,717000
167,0,721000
168,0,725000
169,0,732000
170,0,736000
171,0,740000
172,0,744000
173,0,748000
174,0,752000
175,0,756000
176,0,765000
177,0,769000
178,0,773000
179,0,777000
180,0,781000
181,0,785000
182,0,789000
183,0,793000
184,0,801000
185,0,805000
186,0,809000
187,0,813000
188,0,817000
189,0,821000
190,0,825000
191,0,829000
192,0,833000
193,0,837000
194,0,838000
195,0,839000
196,0,842000
197,0,846000
198,0,850000
199,0,854000
200,0,858000
201,0,868000
202,0,872000
203,0,876000
204,0,880000
205,0,884000
206,0,888000
207,0,900000
208,0,904000
209,0,908000
210,0,912000
211,0,916000
212,0,920000
213,0,924000
214,0,932000
215,0,936000
216,0,940000
217,0,944000
218,0,948000
219,0,952000
220,0,956000
221,1,960000
222,0,967000
223,1,971000
224,1,975000
225,0,979000
226,0,983000
227,0,987000
228,0,991000
229,0,999000
230,0,1003000
231,0,1007000
232,0,1011000
233,0,1015000
234,0,1019000
235,0,1023000
236,0,1027000
237,0,1031000
238,0,1035000
239,0,1036000
240,0,1037000
241,0,1041000
242,0,1045000
243,0,1049000
244,0,1053000
245,0,1057000
246,0,1069000
247,0,1073000
248,0,1077000
249,0,1081000
250,0,1085000
251,0,1089000
252,0,1102000
253,0,1106000
254,0,1110000
255,0,1114000
256,0,1118000
257,0,1122000
258,0,1126000
259,0,1130000
260,0,1134000
261,0,1138000
262,0,1142000
263,0,1146000
264,0,1150000
265,0,1154000
266,0,1158000
267,0,1166000
268,0,1170000
269,0,1174000
270,0,1178000
271,0,1182000
272,0,1186000
273,0,1190000
274,0,1200000
275,0,1204000
276,0,1208000
277,0,1212000
278,0,1216000
279,0,1220000
280,0,1224000
281,0,1228000
282,0,1232000
283,0,1236000
284,0,1237000
285,0,1238000
286,0,1240000
287,0,1244000
288,0,1248000
289,0,1252000
290,0,1265000
291,0,1269000
292,0,1273000
293,0,1277000
294,0,1281000
295,0,1285000
296,0,1299000
297,0,1303000
298,0,1307000
299,0,1311000
300,0,1315000
301,0,1319000
302,0,1323000
303,0,1327000
304,1,1331000
305,0,1335000
306,1,1339000
307,1,1343000
308,0,1347000
309,0,1351000
310,0,1355000
311,0,1359000
312,0,1369000
313,0,1373000
314,0,1377000
315,0,1381000
316,0,1385000
317,0,1389000
318,0,1393000
319,0,1397000
320,0,1401000
321,0,1405000
322,0,1409000
323,0,1413000
324,0,1417000
325,0,1421000
326,0,1425000
327,0,1429000
328,0,1433000
329,0,1434000
330,0,1438000
331,0,1442000
332,0,1446000
333,0,1450000
334,0,1454000
335,0,1458000
336,0,1466000
337,0,1470000
338,0,1474000
339,0,1478000
340,0,1482000
341,0,1486000
342,0,1490000
343,0,1494000
344,0,1498000
345,0,1502000
346,0,1506000
347,0,1510000
348,0,1514000
349,0,1518000
350,0,1522000
351,0,1526000
352,0,1530000
353,0,1534000
354,0,1538000
355,0,1542000
356,0,1546000
357,0,1550000
358,0,1554000
359,0,1558000
360,0,1562000
361,0,1566000
362,0,1570000
363,0,1574000
364,0,1578000
365,0,1582000
366,0,1586000
367,0,1590000
368,0,1594000
369,0,1598000
370,0,1602000
371,0,1606000
372,0,1610000
373,0,1614000
374,0,1618000
375,0,1622000
376,0,1626000
377,0,1630000
378,0,1634000
379,0,1638000
380,1,1642000
381,1,1646000
382,1,1650000
383,1,1654000
384,1,1658000
385,1,1662000
386,1,1666000
387,1,1670000
388,0,1674000
389,1,1678000
390,0,1682000
391,0,1686000
392,0,1690000
393,0,1694000
394,0,1698000
395,0,1702000
396,0,1706000
397,0,1710000
398,0,1714000
399,0,1718000
400,0,1722000
401,0,1726000
402,0,1730000
403,0,1735000
404,0,1739000
405,0,1743000
406,0,1747000
407,0,1751000
408,0,1755000
409,0,1759000
410,0,1763000
411,0,1766000
412,0,1770000
413,0,1774000
414,0,1778000
415,0,1782000
416,0,1786000
417,0,1790000
418,0,1794000
419,0,1798000
420,0,1802000
421,0,1806000
422,0,1810000
423,0,1814000
424,0,1818000
425,0,1822000
426,0,1826000
427,0,1830000
428,0,1834000
429,0,1838000
430,0,1842000
431,0,1846000
432,0,1850000
433,0,1854000
434,0,1858000
435,0,1862000
436,0,1866000
437,0,1869000
438,0,1873000
439,0,1877000
440,0,1881000
441,0,1885000
442,0,1889000
443,0,1893000
444,0,1897000
445,0,1902000
446,0,1906000
447,0,1910000
448,0,1914000
449,0,1918000
450,0,1922000
451,0,1926000
452,0,1930000
453,0,1934000
454,0,1938000
455,0,1942000
456,0,1946000
457,0,1950000
458,0,1954000
459,0,1958000
460,0,1962000
461,0,1966000
462,0,1970000
463,0,1974000
464,0,1978000
465,0,1982000
466,0,1986000
467,0,1990000
468,1,1994000
469,1,1998000
470,1,2002000
471,1,2006000
472,1,2010000
473,1,2014000
474,1,2018000
475,1,2022000
476,1,2026000
477,1,2030000
478,1,2034000
479,0,2038000
480,0,2042000
481,0,2046000
482,3,2050000
483,0,2054000
484,0,2058000
485,0,2062000
486,0,2066000
487,0,2070000
488,0,2074000
489,0,2078000
490,0,2082000
491,0,2086000
492,0,2090000
493,0,2094000
494,0,2098000
495,0,2102000
496,0,2106000
497,0,2110000
498,0,2114000
499,0,2118000
500,0,2122000
501,0,2126000
502,0,2130000
503,0,2134000
504,0,2138000
505,0,2142000
506,0,2146000
507,0,2150000
508,0,2154000
509,0,2158000
510,0,2162000
511,0,2166000
512,0,2170000
513,0,2174000
514,0,2178000
515,3,2182000
516,3,2186000
517,3,2190000
518,3,2194000
519,3,2198000
520,3,2202000
521,3,2206000
522,3,2210000
523,3,2214000
524,3,2218000
525,3,2222000
526,3,2226000
527,3,2230000
528,3,2234000
529,3,2238000
530,3,2242000
531,3,2246000
532,3,2250000
533,3,2254000
534,3,2258000
535,3,2262000
536,3,2266000
537,3,2270000
538,3,2274000
539,3,2278000
540,3,2282000
541,3,2286000
542,3,2290000
543,3,2294000
544,3,2298000
545,3,2301000
546,3,2305000
547,3,2309000
548,3,2313000
549,3,2317000
550,3,2321000
551,3,2325000
552,3,2329000
553,3,2334000
554,3,2338000
555,3,2342000
556,3,2346000
557,3,2350000
558,3,2354000
559,3,2358000
560,3,2362000
561,3,2366000
562,3,2370000
563,3,2374000
564,3,2378000
565,3,2382000
566,3,2386000
567,3,2390000
568,3,2394000
569,3,2398000
570,3,2402000
571,3,2406000
572,3,2410000
573,3,2414000
574,3,2418000
575,3,2422000
576,3,2426000
577,3,2430000
578,3,2434000
579,3,2438000
580,3,2442000
581,3,2446000
582,3,2450000
583,3,2454000
584,3,2458000
585,3,2462000
586,3,2466000
587,3,2470000
588,3,2474000
589,3,2478000
590,3,2482000
591,3,2486000
592,3,2490000
593,3,2494000
594,3,2498000
595,3,2502000
596,3,2506000
597,3,2510000
598,3,2514000
599,3,2518000
600,3,2522000
601,3,2526000
602,3,2530000
603,3,2534000
604,3,2538000
605,3,2542000
606,3,2546000
607,3,2550000
608,3,2554000
609,3,2558000
610,3,2562000
611,3,2566000
612,3,2570000
613,3,2574000
614,3,2578000
615,3,2582000
616,3,2586000
617,3,2590000
618,3,2594000
619,3,2598000
620,3,2602000
621,3,2606000
622,3,2610000
623,3,2614000
624,3,2618000
625,3,2622000
626,3,2626000
627,3,2630000
628,3,2634000
629,3,2637000
630,3,2641000
631,3,2645000
632,3,2649000
633,3,2653000
634,3,2657000
635,3,2661000
636,3,2665000
637,3,2670000
638,3,2674000
639,3,2678000
640,3,2682000
641,3,2686000
642,3,2690000
643,3,2694000
644,3,2698000
645,3,2702000
646,3,2706000
647,3,2710000
648,3,2714000
649,3,2718000
650,3,2722000
651,3,2726000
652,3,2730000
653,3,2734000
654,3,2738000
655,3,2742000
656,3,2746000
657,3,2750000
658,3,2754000
659,3,2758000
660,3,2762000
661,3,2766000
662,3,2770000
663,3,2774000
664,3,2778000
665,3,2782000
666,3,2786000
667,3,2790000
668,3,2794000
669,3,2798000
670,3,2802000
671,3,2806000
672,3,2810000
673,3,2814000
674,3,2818000
675,3,2822000
676,3,2826000
677,3,2830000
678,3,2834000
679,3,2838000
680,3,2842000
681,3,2846000
682,3,2850000
683,3,2854000
684,3,2858000
685,3,2862000
686,3,2866000
687,3,2869000
688,3,2873000
689,3,2877000
690,3,2881000
691,3,2885000
692,3,2889000
693,3,2893000
694,3,2897000
695,3,2902000
696,3,2906000
697,3,2910000
698,3,2914000
699,3,2918000
700,3,2922000
701,3,2926000
702,3,2930000
703,3,2934000
704,3,2938000
705,3,2942000
706,3,2946000
707,3,2950000
708,3,2954000
709,3,2958000
710,3,2962000
711,3,2966000
712,3,2970000
713,3,2974000
714,3,2978000
715,3,2982000
716,3,2986000
717,3,2990000
718,3,2994000
719,3,2998000
720,3,3001000
721,3,3005000
722,3,3009000
723,3,3013000
724,3,3017000
725,3,3021000
726,3,3025000
727,3,3029000
728,3,3034000
729,3,3038000
730,3,3042000
731,3,3046000
732,3,3050000
733,3,3054000
734,3,3058000
735,3,3062000
736,3,3066000
737,3,3070000
738,3,3074000
739,3,3078000
740,3,3082000
741,3,3086000
742,3,3090000
743,3,3094000
744,3,3098000
745,3,3102000
746,3,3106000
747,3,3110000
748,3,3114000
749,3,3118000
750,3,3122000
751,3,3126000
752,3,3130000
753,3,3134000
754,3,3138000
755,3,3142000
756,3,3146000
757,3,3150000
758,3,3154000
759,3,3158000
760,3,3162000
761,3,3166000
762,3,3170000
763,3,3174000
764,3,3178000
765,3,3182000
766,3,3186000
767,3,3190000
768,3,3194000
769,3,3198000
770,3,3202000
771,3,3206000
772,3,3210000
773,3,3214000
774,3,3218000
775,3,3222000
776,3,3226000
777,3,3230000
778,3,3234000
779,3,3238000
780,3,3242000
781,3,3246000
782,3,3250000
783,3,3254000
784,3,3258000
785,3,3262000
786,3,3266000
787,3,3269000
788,3,3273000
789,3,3277000
790,3,3281000
791,3,3285000
792,3,3289000
793,3,3293000
794,3,3297000
795,3,3302000
796,3,3306000
797,3,3310000
798,3,3314000
799,3,3318000
800,3,3322000
801,3,3326000
802,3,3330000
803,3,3334000
804,3,3338000
805,3,3342000
806,3,3346000
807,3,3350000
808,3,3354000
809,3,3358000
810,3,3362000
811,3,3366000
812,3,3369000
813,3,3373000
814,3,3377000
815,3,3381000
816,3,3385000
817,3,3389000
818,3,3393000
819,3,3397000
820,3,3402000
821,3,3406000
822,3,3410000
823,3,3414000
824,3,3418000
825,3,3422000
826,3,3426000
827,3,3430000
828,3,3434000
829,3,3438000
830,3,3442000
831,3,3446000
832,3,3450000
833,3,3454000
834,3,3458000
835,3,3462000
836,3,3466000
837,3,3470000
838,1,3474000
839,0,3478000
840,0,3482000
841,0,3486000
842,0,3490000
843,0,3494000
844,0,3498000
845,0,3502000
846,0,3506000
847,0,3510000
848,0,3514000
849,0,3518000
850,0,3522000
851,0,3526000
852,0,3530000
853,0,3534000
854,0,3538000
855,0,3542000
856,0,3546000
857,0,3550000
858,0,3554000
859,0,3558000
860,0,3562000
861,0,3566000
862,0,3570000
863,0,3574000
864,0,3578000
865,0,3582000
866,0,3586000
867,0,3590000
868,0,3594000
869,0,3598000
870,0,3602000
871,0,3606000
872,0,3610000
873,0,3614000
874,1,3618000
875,0,3622000
876,1,3626000
877,0,3630000
878,0,3634000
879,0,3637000
880,0,3641000
881,0,3645000
882,0,3649000
883,0,3653000
884,0,3657000
885,0,3661000
886,0,3665000
887,0,3670000
888,0,3674000
889,0,3678000
890,0,3682000
891,0,3686000
892,0,3690000
893,0,3694000
894,0,3698000
895,2,3702000
896,2,3706000
897,2,3710000
898,2,3714000
899,2,3718000
900,2,3722000
901,2,3726000
902,2,3730000
903,2,3734000
904,2,3737000
905,2,3741000
906,0,3745000
907,0,3749000
908,0,3753000
909,0,3757000
910,0,3761000
911,0,3765000
912,0,3770000
913,0,3774000
914,0,3778000
915,0,3782000
916,0,3786000
917,0,3790000
918,0,3794000
919,0,3798000
920,0,3802000
921,0,3806000
922,1,3810000
923,1,3814000
924,1,3818000
925,0,3822000
926,0,3826000
927,0,3830000
928,0,3834000
929,0,3838000
930,0,3842000
931,0,3846000
932,0,3850000
933,0,3854000
934,0,3858000
935,0,3862000
936,0,3866000
937,0,3870000
938,0,3874000
939,0,3878000
940,0,3882000
941,0,3886000
942,0,3890000
943,0,3894000
944,0,3898000
945,0,3902000
946,0,3906000
947,0,3910000
948,0,3914000
949,0,3918000
950,0,3922000
951,0,3926000
952,0,3930000
953,0,3934000
954,0,3938000
955,0,3942000
956,0,3946000
957,0,3950000
958,0,3954000
959,0,3958000
960,0,3962000
961,0,3966000
962,0,3970000
963,0,3974000
964,0,3978000
965,0,3982000
966,0,3986000
967,0,3990000
968,0,3994000
969,0,3998000
970,0,4001000
971,0,4005000
972,0,4009000
973,0,4013000
974,2,4017000
975,2,4021000
976,2,4025000
977,2,4029000
978,2,4033000
979,1,4038000
980,2,4042000
981,2,4046000
982,2,4050000
983,2,4054000
984,2,4058000
985,2,4062000
986,2,4066000
987,2,4070000
988,2,4074000
989,2,4078000
990,2,4082000
991,2,4086000
992,2,4090000
993,2,4094000
994,2,4098000
995,2,4102000
996,2,4106000
997,2,4110000
998,2,4114000
999,2,4118000
1000,0,4122000
1001,0,4126000
1002,0,4130000
1003,0,4134000
1004,0,4138000
1005,0,4142000
1006,0,4146000
1007,0,4150000
1008,0,4154000
1009,0,4158000
1010,1,4162000
1011,0,4166000
1012,0,4170000
1013,0,4174000
1014,0,4178000
1015,0,4182000
1016,0,4186000
