X_coord	Y_coord	Confidence	Pattern
0.5134375095367432	0.4866666581895616	1.0	F
0.5139062404632568	0.48638890584309896	1.0	F
0.5146093845367432	0.48541666666666666	1.0	F
0.5146874904632568	0.48486111958821615	1.0	F
0.5147656440734864	0.48444442749023436	1.0	F
0.5147656440734864	0.4840277777777778	1.0	F
0.5147656440734864	0.48347223069932727	1.0	F
0.5150000095367432	0.48249999152289497	1.0	F
0.5150781154632569	0.4822222391764323	1.0	F
0.5151562690734863	0.48194444444444445	1.0	F
0.515234375	0.48194444444444445	1.0	F
0.5153124809265137	0.48194444444444445	1.0	F
0.5154687404632569	0.48194444444444445	1.0	F
0.5155468940734863	0.48194444444444445	1.0	F
0.515625	0.4822222391764323	1.0	F
0.5154687404632569	0.4820833418104384	1.0	F
0.5155468940734863	0.48236109415690104	1.0	F
0.5153906345367432	0.4827777862548828	1.0	F
0.5153124809265137	0.48347223069932727	1.0	F
0.5150000095367432	0.48333333333333334	1.0	F
0.5149218559265136	0.4837499830457899	1.0	F
0.5149218559265136	0.48430557250976564	1.0	F
0.5146093845367432	0.48430557250976564	1.0	F
0.5146093845367432	0.48444442749023436	1.0	F
0.5145312309265136	0.4840277777777778	1.0	F
0.5142187595367431	0.4836111280653212	1.0	F
0.5141406059265137	0.48333333333333334	1.0	F
0.5139843940734863	0.48333333333333334	1.0	F
0.5135156154632569	0.48333333333333334	1.0	F
0.5129687309265136	0.4831944359673394	1.0	F
0.5123437404632568	0.4836111280653212	1.0	F
0.5122656345367431	0.48388888041178385	1.0	F
0.5121874809265137	0.4847222222222222	1.0	F
0.5120312690734863	0.48444442749023436	1.0	F
0.5120312690734863	0.4845833248562283	1.0	F
0.512109375	0.4847222222222222	1.0	F
0.512109375	0.4847222222222222	1.0	F
0.512109375	0.4847222222222222	1.0	F
0.512109375	0.48444442749023436	1.0	F
0.512109375	0.48444442749023436	1.0	F
0.5123437404632568	0.48430557250976564	1.0	F
0.5125	0.48444442749023436	1.0	F
0.5125781059265136	0.48444442749023436	1.0	F
0.5127343654632568	0.48430557250976564	1.0	F
0.5128125190734864	0.4840277777777778	1.0	F
0.512890625	0.4841666751437717	1.0	F
0.512890625	0.48430557250976564	1.0	F
0.5128125190734864	0.4850000169542101	1.0	F
0.5128125190734864	0.48541666666666666	1.0	F
0.512890625	0.4856944613986545	1.0	F
0.5129687309265136	0.48541666666666666	1.0	F
0.5130468845367432	0.4855555640326606	1.0	F
0.5133593559265137	0.48583331637912325	1.0	F
0.5137499809265137	0.4865277608235677	1.0	F
0.5139843940734863	0.4866666581895616	1.0	F
0.5140625	0.48680555555555555	1.0	F
0.5142187595367431	0.48680555555555555	1.0	F
0.5142968654632568	0.48736110263400606	1.0	F
0.5142968654632568	0.48777779473198785	1.0	F
0.5147656440734864	0.48833334181043836	1.0	F
0.5147656440734864	0.48874999152289494	1.0	F
0.51484375	0.48874999152289494	1.0	F
0.5149218559265136	0.4884722391764323	1.0	F
0.5147656440734864	0.4884722391764323	1.0	F
0.5147656440734864	0.4884722391764323	1.0	F
0.5146874904632568	0.4888888888888889	1.0	F
0.5146093845367432	0.48916668362087673	1.0	F
0.5145312309265136	0.4893055386013455	1.0	F
0.514453125	0.4890277862548828	1.0	F
0.5142968654632568	0.4893055386013455	1.0	F
0.5143750190734864	0.4894444359673394	1.0	F
0.5142187595367431	0.4894444359673394	1.0	F
0.5141406059265137	0.4893055386013455	1.0	F
0.5141406059265137	0.4890277862548828	1.0	F
0.5140625	0.48874999152289494	1.0	F
0.5139062404632568	0.48833334181043836	1.0	F
0.5138281345367431	0.48833334181043836	1.0	F
0.5138281345367431	0.48833334181043836	1.0	F
0.5135156154632569	0.48819444444444443	1.0	F
0.5133593559265137	0.4880555470784505	1.0	F
0.51328125	0.4880555470784505	1.0	F
0.51328125	0.4880555470784505	1.0	F
0.51328125	0.48777779473198785	1.0	F
0.5131249904632569	0.48777779473198785	1.0	F
0.5131249904632569	0.4879166497124566	1.0	F
0.5131249904632569	0.4879166497124566	1.0	F
0.5131249904632569	0.48777779473198785	1.0	F
0.5132031440734863	0.48777779473198785	1.0	F
0.51328125	0.4880555470784505	1.0	F
0.51328125	0.48833334181043836	1.0	F
0.51328125	0.4880555470784505	1.0	F
0.51328125	0.48819444444444443	1.0	F
0.51328125	0.4880555470784505	1.0	F
0.5132031440734863	0.48819444444444443	1.0	F
0.5132031440734863	0.48819444444444443	1.0	F
0.5132031440734863	0.4884722391764323	1.0	F
0.51328125	0.4884722391764323	1.0	F
0.5133593559265137	0.4884722391764323	1.0	F
0.5133593559265137	0.488611094156901	1.0	F
0.5134375095367432	0.4888888888888889	1.0	F
0.5135156154632569	0.4890277862548828	1.0	F
0.5135937690734863	0.48916668362087673	1.0	F
0.5137499809265137	0.48916668362087673	1.0	F
0.5139843940734863	0.48972223069932724	1.0	F
0.513671875	0.48986112806532117	1.0	F
0.5133593559265137	0.48999998304578996	1.0	F
0.5133593559265137	0.4908333248562283	1.0	F
0.5132031440734863	0.49180556403266057	1.0	F
0.5130468845367432	0.4927777608235677	1.0	F
0.5128125190734864	0.49319445292154945	1.0	F
0.5126562595367432	0.4933333502875434	1.0	F
0.5126562595367432	0.4933333502875434	1.0	F
0.5125781059265136	0.49125001695421006	1.0	F
0.5125	0.48916668362087673	1.0	F
0.5142968654632568	0.488611094156901	1.0	F
0.5146093845367432	0.4856944613986545	1.0	F
0.51484375	0.48638890584309896	1.0	F
0.51484375	0.4866666581895616	1.0	F
0.5146093845367432	0.4869444529215495	1.0	F
0.5143750190734864	0.48736110263400606	1.0	F
