X_coord	Y_coord	Confidence	Pattern
0.24421875476837157	0.33000000847710503	1.0	F
0.2444531202316284	0.3327777862548828	1.0	F
0.24429688453674317	0.3327777862548828	1.0	F
0.24320311546325685	0.33249999152289494	1.0	F
0.24320311546325685	0.334305551317003	1.0	F
0.24312500953674315	0.336250008477105	1.0	F
0.24281249046325684	0.3379166709052192	1.0	F
0.24234375953674317	0.338749991522895	1.0	F
0.24195313453674316	0.33958333333333335	1.0	F
0.2418750047683716	0.3413888931274414	1.0	F
0.24156250953674316	0.3412499957614475	1.0	F
0.2414843797683716	0.3418055640326606	1.0	F
0.24132812023162842	0.34250000847710504	1.0	F
0.24140625	0.34291665818956163	1.0	F
0.24156250953674316	0.3433333290947808	1.0	F
0.24164061546325682	0.3443055470784505	1.0	F
0.241796875	0.34541666242811414	1.0	F
0.24203124046325683	0.34555555979410807	1.0	F
0.2421875	0.34555555979410807	1.0	F
0.242578125	0.34555555979410807	1.0	F
0.24265625476837158	0.34694444868299695	1.0	F
0.2428906202316284	0.34638888041178384	1.0	F
0.24320311546325685	0.3456944359673394	1.0	F
0.24390625953674316	0.34555555979410807	1.0	F
0.24406249523162843	0.34555555979410807	1.0	F
0.24421875476837157	0.34555555979410807	1.0	F
0.24460937976837158	0.34555555979410807	1.0	F
0.244921875	0.3447222179836697	1.0	F
0.245703125	0.3447222179836697	1.0	F
0.24601562023162843	0.34444444444444444	1.0	F
0.2464062452316284	0.3441666709052192	1.0	F
0.247265625	0.34375	1.0	F
0.2477343797683716	0.3427777820163303	1.0	F
0.24890625476837158	0.34291665818956163	1.0	F
0.24914062023162842	0.34250000847710504	1.0	F
0.25023436546325684	0.3427777820163303	1.0	F
0.2503124952316284	0.3418055640326606	1.0	F
0.25070312023162844	0.34097222222222223	1.0	F
0.2515625	0.34111111958821616	1.0	F
0.25187499523162843	0.34097222222222223	1.0	F
0.251953125	0.3408333248562283	1.0	F
0.2525781154632568	0.3413888931274414	1.0	F
0.253125	0.34208333757188586	1.0	F
0.2532812595367432	0.3423611111111111	1.0	F
0.25374999046325686	0.3427777820163303	1.0	F
0.254296875	0.3433333290947808	1.0	F
0.2552343845367432	0.34347222646077474	1.0	F
0.2561718702316284	0.34361110263400607	1.0	F
0.2564062595367432	0.3443055470784505	1.0	F
0.2567187547683716	0.34499999152289496	1.0	F
0.2581249952316284	0.34444444444444444	1.0	F
0.2581249952316284	0.34458334181043837	1.0	F
0.25882811546325685	0.34458334181043837	1.0	F
0.2594531297683716	0.3451388888888889	1.0	F
0.26070313453674315	0.35083334181043835	1.0	F
0.26078124046325685	0.35250000423855254	1.0	F
0.2611718654632568	0.3566666497124566	1.0	F
0.261328125	0.35638889736599394	1.0	F
0.26164062023162843	0.35749999152289497	1.0	F
0.26187500953674314	0.3587499830457899	1.0	F
0.2623437404632568	0.36138890584309896	1.0	F
0.2625	0.36222220526801213	1.0	F
0.26265625953674315	0.36277779473198785	1.0	F
0.26273436546325685	0.3634722391764323	1.0	F
0.2639843702316284	0.3670833163791233	1.0	F
0.26468749046325685	0.3672222137451172	1.0	F
0.26656250953674315	0.37041668362087676	1.0	S
0.2864843845367432	0.39361110263400606	1.0	S
0.32249999046325684	0.43569446139865453	1.0	S
0.3719531297683716	0.4822222391764323	1.0	S
0.41976561546325686	0.49152776930067277	1.0	S
0.4712500095367432	0.5109722137451171	1.0	S
0.5235937595367431	0.5347222222222222	1.0	S
0.5712500095367432	0.5947222391764323	1.0	S
0.5954687595367432	0.6737500084771051	1.0	S
0.6142968654632568	0.6994444529215494	1.0	S
0.6295312404632568	0.7159722222222222	1.0	S
0.6412499904632568	0.7265277438693576	1.0	S
0.6442187309265137	0.7330555386013455	1.0	S
0.6297656059265136	0.7481944613986545	1.0	S
0.6154687404632568	0.7693055894639756	1.0	S
0.6175000190734863	0.7708333333333334	1.0	S
0.6194531440734863	0.7722222222222223	1.0	S
0.6214062690734863	0.7769444783528646	1.0	S
0.6221875190734864	0.7822222391764323	1.0	S
0.6224218845367432	0.7829166836208767	1.0	S
0.6227343559265137	0.788611094156901	1.0	F
0.6224999904632569	0.7944444444444444	1.0	F
0.6224999904632569	0.7966666327582466	1.0	F
0.6225781440734863	0.7966666327582466	1.0	F
0.6227343559265137	0.7968055725097656	1.0	F
0.6234375	0.7986111111111112	1.0	F
0.6239062309265136	0.7983333163791233	1.0	F
0.6242968559265136	0.7972222222222223	1.0	F
0.6244531154632569	0.79750001695421	1.0	F
0.6245312690734863	0.7976388719346789	1.0	F
0.6249218940734863	0.79750001695421	1.0	F
0.6252343654632568	0.7966666327582466	1.0	F
0.6253125190734863	0.7958333333333333	1.0	F
0.6255468845367431	0.7955555386013455	1.0	F
0.6259375095367432	0.7961111280653211	1.0	F
0.626171875	0.7956944783528646	1.0	F
0.6264843940734863	0.7968055725097656	1.0	F
0.6268750190734863	0.7979166666666667	1.0	F
0.6271874904632568	0.7958333333333333	1.0	F
0.6275000095367431	0.79375	1.0	F
0.626953125	0.7894444783528646	1.0	F
0.6272656440734863	0.7850000169542101	1.0	F
0.6274218559265137	0.7770833333333333	1.0	F
0.6278124809265136	0.7734722561306424	1.0	F
0.6286718845367432	0.7776389227973091	1.0	F
0.6289843559265137	0.7820832994249132	1.0	F
0.6290625095367431	0.7826388888888889	1.0	F
