Eye1_x	Eye1_x	Confidence	Pattern	Filename
0.516527880656	0.381229047693	1.000	F	eye1_00001.jpg
0.516712389803	0.372769750709	0.999	F	eye1_00002.jpg
0.51654005688	0.366909869342	0.996	F	eye1_00003.jpg
0.515207589012	0.364410143613	0.998	F	eye1_00004.jpg
0.51430420854	0.36493950017	0.998	F	eye1_00005.jpg
0.513832458285	0.367384019076	0.998	F	eye1_00006.jpg
0.514157105915	0.368519002076	1.000	F	eye1_00007.jpg
0.514286690445	0.368859532442	1.000	F	eye1_00008.jpg
0.514814362009	0.369527525826	1.000	F	eye1_00009.jpg
0.514690733326	0.370310605053	1.000	F	eye1_00010.jpg
0.51455943251	0.371000577819	1.000	F	eye1_00011.jpg
0.514332049601	0.37241557779	1.000	F	eye1_00012.jpg
0.514079082209	0.372992797369	1.000	F	eye1_00013.jpg
0.513825610458	0.373497301796	1.000	F	eye1_00014.jpg
0.514346186566	0.374208202242	1.000	F	eye1_00015.jpg
0.513963891786	0.374898989507	1.000	F	eye1_00016.jpg
0.513935899473	0.375548307604	1.000	F	eye1_00017.jpg
0.513762506544	0.375745916367	1.000	F	eye1_00018.jpg
0.513669440419	0.376065349595	1.000	F	eye1_00019.jpg
0.513492472125	0.376368238024	1.000	F	eye1_00020.jpg
0.513187716611	0.377401718926	1.000	F	eye1_00021.jpg
0.512862925178	0.37762584171	1.000	F	eye1_00022.jpg
0.512769374607	0.377941238639	1.000	F	eye1_00023.jpg
0.512581122578	0.37834143473	1.000	F	eye1_00024.jpg
0.512499708661	0.378581774098	1.000	F	eye1_00025.jpg
0.512869332765	0.379087911527	1.000	F	eye1_00026.jpg
0.512516912662	0.379704456659	1.000	F	eye1_00027.jpg
0.511593603566	0.379803576411	1.000	F	eye1_00028.jpg
0.511678655414	0.380094884636	1.000	F	eye1_00029.jpg
0.51091605533	0.380704325004	1.000	F	eye1_00030.jpg
0.5110611091	0.381376043931	1.000	F	eye1_00031.jpg
0.511127996602	0.381709411273	1.000	F	eye1_00032.jpg
0.510900376781	0.38174204663	1.000	F	eye1_00033.jpg
0.51116195869	0.382229652097	1.000	F	eye1_00034.jpg
0.510411149322	0.382179273186	1.000	F	eye1_00035.jpg
0.510069313586	0.382439247685	1.000	F	eye1_00036.jpg
0.510169470948	0.382488143273	1.000	F	eye1_00037.jpg
0.510032378212	0.382925607146	0.996	F	eye1_00038.jpg
0.509336600788	0.38242000144	1.000	F	eye1_00039.jpg
0.509420911482	0.382757568972	1.000	F	eye1_00040.jpg
0.509239504054	0.383055974652	0.999	F	eye1_00041.jpg
0.508873874214	0.383582379567	0.996	F	eye1_00042.jpg
0.50885407045	0.38343693779	1.000	F	eye1_00043.jpg
0.509059768374	0.383550216244	1.000	F	eye1_00044.jpg
0.508876506192	0.383814110387	1.000	F	eye1_00045.jpg
0.508941468329	0.384038238854	1.000	F	eye1_00046.jpg
0.509254527481	0.384593262125	1.000	F	eye1_00047.jpg
0.509319173987	0.385177564894	1.000	F	eye1_00048.jpg
0.508915255298	0.385346754765	0.998	F	eye1_00049.jpg
0.509174900349	0.385522916055	1.000	F	eye1_00050.jpg
0.509336288007	0.385758532361	1.000	F	eye1_00051.jpg
0.509531276123	0.38601840274	0.997	F	eye1_00052.jpg
0.509485204084	0.386414977025	0.998	F	eye1_00053.jpg
0.509923459845	0.387154471152	1.000	F	eye1_00054.jpg
0.510193991617	0.387219331792	0.970	F	eye1_00055.jpg
0.510179547095	0.38738144191	0.997	F	eye1_00056.jpg
0.509314433192	0.388203052297	1.000	F	eye1_00057.jpg
0.50539656494	0.389276228357	1.000	F	eye1_00058.jpg
0.496316754793	0.392074114314	1.000	F	eye1_00059.jpg
0.482783195039	0.397711292921	0.998	F	eye1_00060.jpg
0.468901938802	0.402374266859	0.998	F	eye1_00061.jpg
0.455117830346	0.406754356042	0.998	F	eye1_00062.jpg
0.443232338301	0.410853239742	0.998	F	eye1_00063.jpg
0.435493328234	0.414908103029	1.000	F	eye1_00064.jpg
0.431818305927	0.417398284626	1.000	F	eye1_00065.jpg
0.430673027598	0.418689573175	1.000	F	eye1_00066.jpg
0.431034631938	0.419462875358	1.000	F	eye1_00067.jpg
0.431869409774	0.419806262213	1.000	F	eye1_00068.jpg
0.432992441046	0.420438589732	1.000	F	eye1_00069.jpg
0.433552567667	0.421002930154	1.000	F	eye1_00070.jpg
0.433760923133	0.421265314661	1.000	F	eye1_00071.jpg
0.43409356808	0.421125208139	1.000	F	eye1_00072.jpg
0.434482736007	0.421435697848	1.000	F	eye1_00073.jpg
0.434789686967	0.421761616532	1.000	F	eye1_00074.jpg
0.435150232373	0.422075463738	1.000	F	eye1_00075.jpg
0.435389717743	0.421986333169	1.000	F	eye1_00076.jpg
0.436411145158	0.422648838901	1.000	F	eye1_00077.jpg
0.437018574976	0.422814193646	1.000	F	eye1_00078.jpg
0.437291047683	0.422470063378	1.000	F	eye1_00079.jpg
0.437655884314	0.422988901082	1.000	F	eye1_00080.jpg
0.437571553689	0.423200126418	1.000	F	eye1_00081.jpg
0.437532597915	0.422958666363	1.000	F	eye1_00082.jpg
0.437890368765	0.423263976488	1.000	F	eye1_00083.jpg
0.437827071479	0.423417200038	1.000	F	eye1_00084.jpg
0.438046285902	0.424062712147	1.000	F	eye1_00085.jpg
0.437906709973	0.423780409329	1.000	F	eye1_00086.jpg
0.438110082738	0.424167583144	1.000	F	eye1_00087.jpg
0.437923214698	0.424519353708	1.000	F	eye1_00088.jpg
0.437883242807	0.425245351874	1.000	F	eye1_00089.jpg
0.437742139169	0.425348300387	1.000	F	eye1_00090.jpg
0.434794073244	0.424229267903	1.000	F	eye1_00091.jpg
0.428393032622	0.420504747566	1.000	F	eye1_00092.jpg
0.420160888902	0.416048502279	1.000	F	eye1_00093.jpg
0.393311488453	0.41640172123	0.451	F	eye1_00094.jpg
0.397741042398	0.41091741627	0.999	F	eye1_00095.jpg
0.387544025284	0.408998025815	0.999	F	eye1_00096.jpg
0.379586735242	0.408084687124	1.000	F	eye1_00097.jpg
0.373096575634	0.407798124866	1.000	F	eye1_00098.jpg
0.369939213866	0.408095576381	1.000	F	eye1_00099.jpg
0.368501704052	0.409776926456	1.000	F	eye1_00100.jpg
0.368336379119	0.410909099836	1.000	F	eye1_00101.jpg
0.368058656992	0.411599461722	1.000	F	eye1_00102.jpg
0.368351624948	0.412244628067	1.000	F	eye1_00103.jpg
0.36794654409	0.41316659792	1.000	F	eye1_00104.jpg
0.367675889572	0.413705532494	1.000	F	eye1_00105.jpg
0.367878730263	0.414062129046	1.000	F	eye1_00106.jpg
0.367602548513	0.414227551371	1.000	F	eye1_00107.jpg
0.367333529473	0.413968177092	1.000	F	eye1_00108.jpg
0.367149400197	0.415002617645	1.000	F	eye1_00109.jpg
0.367130910433	0.415176353014	1.000	F	eye1_00110.jpg
0.367196039239	0.415277164715	1.000	F	eye1_00111.jpg
0.366850224483	0.415278991676	1.000	F	eye1_00112.jpg
0.366687153277	0.415469932034	1.000	F	eye1_00113.jpg
0.366923244609	0.41605201233	1.000	F	eye1_00114.jpg
0.366481528051	0.416115068601	1.000	F	eye1_00115.jpg
0.366390049512	0.416295928934	1.000	F	eye1_00116.jpg
0.366053520778	0.41593050766	1.000	F	eye1_00117.jpg
0.365761123176	0.41590279457	1.000	F	eye1_00118.jpg
0.365737266053	0.416172105715	1.000	F	eye1_00119.jpg
0.36550457841	0.41580203903	1.000	F	eye1_00120.jpg
0.365100803846	0.416093220762	1.000	F	eye1_00121.jpg
0.365244738198	0.416077541734	1.000	F	eye1_00122.jpg
0.365013544521	0.415674258399	1.000	F	eye1_00123.jpg
0.364913478018	0.415638870531	1.000	F	eye1_00124.jpg
0.364882376883	0.415818878075	1.000	F	eye1_00125.jpg
0.364890063151	0.415377283948	1.000	F	eye1_00126.jpg
0.364739301183	0.415554970793	1.000	F	eye1_00127.jpg
0.364658931433	0.415726452869	1.000	F	eye1_00128.jpg
0.364519036987	0.415219578327	1.000	F	eye1_00129.jpg
0.364608144706	0.415412513076	1.000	F	eye1_00130.jpg
0.36438075412	0.414766071226	1.000	F	eye1_00131.jpg
0.36465012124	0.414926469481	1.000	F	eye1_00132.jpg
0.364522619966	0.414404785014	1.000	F	eye1_00133.jpg
0.364255153392	0.413860257958	1.000	F	eye1_00134.jpg
0.364734414014	0.41339461066	1.000	F	eye1_00135.jpg
0.364569561044	0.413809565616	1.000	F	eye1_00136.jpg
0.364730870322	0.413815559625	1.000	F	eye1_00137.jpg
